sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
9,0.05,2,4,1,2,"(b = 6.869473465337694, c_ea = 0.01097562470185903, c_el = 0.012213475021902955, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[10.056993539993536, 0.014355316905474537, 0.01624321968539691], [6.869473465337694, 0.01097562470185903, 0.012213475021902955], [11.792036738425784, 0.016547176173114863, 0.012755678688596605], [0.2544449632152096, 0.10029398101464106, -0.04741004788361794]]","[[0.004354563679116436, 0.008434556702741392], [0.035041597165378656, 0.15001698389630255]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,3,1,1,1,"(b = 6.870602416677534, c_ea = 0.01097753440707302, c_el = 0.012212141239758618, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.870602416677534, 0.01097753440707302, 0.012212141239758618]]","[[0.004495858721975749, 0.0074079407669204065]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,4,4,1,2,"(b = 6.870563423153895, c_ea = 0.010977477100222642, c_el = 0.012212177447777481, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[17.5093617038336, 0.0201915126987279, 0.012390981691880172], [0.09958881694166895, 0.08772384647076624, -0.03853534373669083], [11.476043244825869, 0.01521648033326728, 0.019514780854134016], [6.870563423153895, 0.010977477100222642, 0.012212177447777481]]","[[0.0045107605427372795, 0.007427034468910336], [0.04106960006007109, 0.24326095887576643]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,5,1,1,1,"(b = 6.870564287443681, c_ea = 0.010977478439240436, c_el = 0.012212176568074953, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.870564287443681, 0.010977478439240436, 0.012212176568074953]]","[[0.004512317572756482, 0.00741632005056314]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,6,4,1,2,"(b = 6.87056427005964, c_ea = 0.010977478412883492, c_el = 0.012212176585115631, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[24.45736740231869, 0.0233798019663469, 0.012357742724944724], [13.044629273606988, 0.01617849581167408, 0.022222232506497536], [0.05282988752121478, 0.0904993662981742, -0.040175369410569546], [6.87056427005964, 0.010977478412883492, 0.012212176585115631]]","[[0.04812555257161951, 0.31934453744949204], [0.004512438377718426, 0.007416345624885551]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,7,1,1,1,"(b = 6.870564270355763, c_ea = 0.010977478413336085, c_el = 0.012212176584823743, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.870564270355763, 0.010977478413336085, 0.012212176584823743]]","[[0.004512447359130765, 0.00741629200288322]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,8,4,1,2,"(b = 6.870564270356418, c_ea = 0.01097747841333697, c_el = 0.012212176584823752, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.029740570490848096, 0.09722795926447796, -0.04447848022820512], [33.449860432768965, 0.026416149804664953, 0.012374090510024747], [14.810577190449068, 0.017146568633737418, 0.024789559292372955], [6.870564270356418, 0.01097747841333697, 0.012212176584823752]]","[[0.004512447890475636, 0.0074162916463727906], [0.05536158444498362, 0.3776661979059218]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,9,1,1,1,"(b = 6.870564270329461, c_ea = 0.010977478413297525, c_el = 0.012212176584834346, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.870564270329461, 0.010977478413297525, 0.012212176584834346]]","[[0.004512447920807183, 0.0074162914864479524]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
9,0.05,10,4,1,2,"(b = 6.870564270359862, c_ea = 0.010977478413340618, c_el = 0.01221217658483682, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.870564270343396, c_el = 0.012212176584831761, c_ea = 0.010977478413317646, c_pa = 0.2134755424259364, mu_l = 0.004512447922328863, mu_a = 0.007416291484205485)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.01659077422463836, 0.10570418864269804, -0.04994885352017628], [6.870564270359862, 0.010977478413340618, 0.01221217658483682], [45.34609130420769, 0.029379457762434988, 0.012401036653318357], [16.803096419160244, 0.018113674279809314, 0.027298094658273906]]","[[0.004512447922258905, 0.0074162914845296544], [0.06263727329201153, 0.42002846018821927]]",[[0.2134755424259364]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,1,1,1,1,"(b = 6.56224185534727, c_ea = 0.011271540845215382, c_el = 0.012339425527214672, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.56224185534727, 0.011271540845215382, 0.012339425527214672]]","[[0.0032386166965992728, 0.010706655251707341]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,2,4,1,2,"(b = 6.517032041463195, c_ea = 0.01119784501636184, c_el = 0.012419527741667267, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.021403941784282177, 0.2831669830827374, -0.18279751216041074], [6.517032041463195, 0.01119784501636184, 0.012419527741667267], [10.580536040170665, 0.01613826470072301, 0.013133123056339199], [9.459927801125449, 0.014624492853935675, 0.015774589426963574]]","[[0.004510093299554505, 0.008944050064055077], [0.03513781749962602, 0.15213413617527755]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,3,1,1,1,"(b = 6.521393826920036, c_ea = 0.01120494702091473, c_el = 0.012413693302025491, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.521393826920036, 0.01120494702091473, 0.012413693302025491]]","[[0.0046484909077118336, 0.007866273029242248]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,4,4,1,2,"(b = 6.521166565077842, c_ea = 0.011204581018553567, c_el = 0.012413967838691227, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[11.055529816098316, 0.015746583472039558, 0.01905812759384591], [6.521166565077842, 0.011204581018553567, 0.012413967838691227], [15.853955837305344, 0.019952385833064714, 0.012613165781829425], [0.009838131547696164, 0.13879993128381174, -0.07758324892334088]]","[[0.041198231090322154, 0.248055492330921], [0.004662778617750096, 0.007898094478374541]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,5,1,1,1,"(b = 6.521175668153243, c_ea = 0.011204595635979128, c_el = 0.012413957356329783, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.521175668153243, 0.011204595635979128, 0.012413957356329783]]","[[0.004664279608361786, 0.007886529720836527]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,6,4,1,2,"(b = 6.521175371633283, c_ea = 0.011204595160612561, c_el = 0.012413957689660051, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.521175371633283, 0.011204595160612561, 0.012413957689660051], [12.806823786838867, 0.016934142168481034, 0.02168724270702755], [22.224235762049386, 0.02319206880960649, 0.012556734556090292], [0.0044716908005959025, 0.12567356631601861, -0.06783710273824076]]","[[0.004664393047498246, 0.007886679992902528], [0.04827511543415273, 0.3274317496770336]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,7,1,1,1,"(b = 6.52117537981232, c_ea = 0.011204595173715, c_el = 0.01241395768056831, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.52117537981232, 0.011204595173715, 0.01241395768056831]]","[[0.004664401542267175, 0.007886621386882267]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,8,4,1,2,"(b = 6.521175379633068, c_ea = 0.011204595173426788, c_el = 0.0124139576807804, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[14.792059081789622, 0.0181108537364022, 0.02416559092485133], [30.461983269824152, 0.02625563023138277, 0.012566767839538027], [0.002303691796318917, 0.125902271539532, -0.06771764040706889], [6.521175379633068, 0.011204595173426788, 0.0124139576807804]]","[[0.05552877696862125, 0.3892532238259855], [0.004664402031226657, 0.007886621619960255]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,9,1,1,1,"(b = 6.5211753796190415, c_ea = 0.011204595173405052, c_el = 0.012413957680787917, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.5211753796190415, 0.011204595173405052, 0.012413957680787917]]","[[0.0046644020593517785, 0.00788662144497763]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
10,0.05,10,4,1,2,"(b = 6.521175379616762, c_ea = 0.011204595173401553, c_el = 0.012413957680790542, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.5211753796222665, c_el = 0.012413957680784985, c_ea = 0.011204595173410109, c_pa = 0.20507265739390387, mu_l = 0.0046644020607251755, mu_a = 0.007886621444358368)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_l = RealInterval{Float64}(0.004465, 0.004935), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.001214957906250571, 0.13093331890027163, -0.07102733295121223], [6.521175379616762, 0.011204595173401553, 0.012413957680790542], [17.059576177871445, 0.019279001798627154, 0.02658125641846002], [41.36013340685273, 0.029237961852427413, 0.012591321069598002]]","[[0.06282018848364462, 0.4350410865415267], [0.004664402060661695, 0.007886621444706053]]",[[0.20507265739390398]],"[0.9535381140957265, 0.996549874008707, 1.035348708791826]"
1,0.1,1,1,1,1,"(b = 6.494986041222185, c_ea = 0.010505585806177033, c_el = 0.012073948536252573, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.494986041222185, 0.010505585806177033, 0.012073948536252573]]","[[0.003937515064132303, 0.008353996486560702]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
1,0.1,2,4,1,2,"(b = 6.527591132949727, c_ea = 0.010551330375787746, c_el = 0.012213584154173432, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.527591132949727, 0.010551330375787746, 0.012213584154173432], [9.514138743061988, 0.013552628321067156, 0.019550889593788267], [2.280751539710729, 0.04452660266917116, -0.006455197234470737], [13.18292750085814, 0.019000083281290353, 0.01175490869840133]]","[[0.03427377299085649, 0.14304317495744867], [0.0048893116362889455, 0.008988867713061741]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
1,0.1,3,1,1,1,"(b = 6.5299404276450685, c_ea = 0.010554018248446475, c_el = 0.012222726937961214, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.5299404276450685, 0.010554018248446475, 0.012222726937961214]]","[[0.004991365745684354, 0.007850831018216377]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
1,0.1,4,4,1,2,"(b = 6.530074598205075, c_ea = 0.01055416125134812, c_el = 0.012223293186661235, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[0.9039579447371344, 0.05660145621404064, -0.01446630697524547], [19.72915096777952, 0.02168733126546046, 0.01222486322252474], [10.996977770883413, 0.014626602081640664, 0.02204905182243743], [6.530074598205075, 0.01055416125134812, 0.012223293186661235]]","[[0.004999987585150794, 0.007928628879877329], [0.04054700813263601, 0.2303902332199665]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
1,0.1,5,1,1,1,"(b = 6.530080626985088, c_ea = 0.010554167285364333, c_el = 0.01222332191733345, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.530080626985088, 0.010554167285364333, 0.01222332191733345]]","[[0.005000888534570183, 0.007915930561614165]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
1,0.1,6,4,1,2,"(b = 6.530080848566889, c_ea = 0.010554167489974375, c_el = 0.012223323134138132, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.530080848566889, 0.010554167489974375, 0.012223323134138132], [27.650119095274903, 0.02473205819874885, 0.012332709475749718], [0.4514556679898165, 0.0670539115272773, -0.021191094704637453], [12.578663049588497, 0.015678961809791392, 0.024524081261263975]]","[[0.047687420107898525, 0.3015844962159749], [0.005000940264579131, 0.007916565545224699]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
1,0.1,7,1,1,1,"(b = 6.53008085541014, c_ea = 0.01055416749560181, c_el = 0.012223323178308064, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[6.53008085541014, 0.01055416749560181, 0.012223323178308064]]","[[0.005000944340669044, 0.00791649930057049]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
1,0.1,8,4,1,2,"(b = 6.530080855591523, c_ea = 0.010554167495725719, c_el = 0.012223323179718072, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.530080855591153, c_el = 0.012223323179754969, c_ea = 0.010554167495721384, c_pa = 0.20694876364354675, mu_l = 0.005000944518980619, mu_a = 0.007916501806080532)","(b = RealInterval{Float64}(5.9382, 7.2578000000000005), c_el = RealInterval{Float64}(0.010881, 0.013299000000000002), c_ea = RealInterval{Float64}(0.010395, 0.012705000000000001), c_pa = RealInterval{Float64}(0.18495, 0.22605), mu_l = RealInterval{Float64}(0.00423, 0.005170000000000001), mu_a = RealInterval{Float64}(0.006866100000000001, 0.0083919))","[[0.2408040181531328, 0.07737692084930076, -0.02775089005130814], [6.530080855591523, 0.010554167495725719, 0.012223323179718072], [37.95063574342181, 0.027767586669623603, 0.012379142271721488], [14.357594535092224, 0.01671651121478194, 0.026971188210893702]]","[[0.005000944507817683, 0.007916502001973096], [0.054972236700610064, 0.3563830359584142]]",[[0.2069487636435468]],"[1.0843779497399457, 0.9419322260641153, 1.0119288890022995]"
